timestamp,num_request,size
1998-06-13 17:18:00,25945,95743577
1998-06-13 17:19:00,26760,103112213
1998-06-13 17:20:00,26648,96211885
1998-06-13 17:21:00,27026,95557406
1998-06-13 17:22:00,27659,93826775
1998-06-13 17:23:00,28015,103945786
1998-06-13 17:24:00,28543,100764216
1998-06-13 17:25:00,29462,99250102
1998-06-13 17:26:00,30704,107793428
1998-06-13 17:27:00,31365,110610206
1998-06-13 17:28:00,31982,118944460
1998-06-13 17:29:00,30036,112624856
1998-06-13 17:30:00,28523,114052267
1998-06-13 17:31:00,29871,108207715
1998-06-13 17:32:00,30063,121284354
1998-06-13 17:33:00,29100,104039098
1998-06-13 17:34:00,28903,101400463
1998-06-13 17:35:00,29913,111223717
1998-06-13 17:36:00,28890,103276242
1998-06-13 17:37:00,28043,105879764
1998-06-13 17:38:00,27427,108455295
1998-06-13 17:39:00,29128,107093015
1998-06-13 17:40:00,29981,104903545
1998-06-13 17:41:00,28988,117292587
1998-06-13 17:42:00,27244,101546147
1998-06-13 17:43:00,27674,100331165
1998-06-13 17:44:00,28744,114593145
1998-06-13 17:45:00,27094,102769337
1998-06-13 17:46:00,28310,118557219
1998-06-13 17:47:00,27672,106771219
1998-06-13 17:48:00,27716,111616070
1998-06-13 17:49:00,25814,95579901
1998-06-13 17:50:00,24851,106476210
1998-06-13 17:51:00,25776,106768996
1998-06-13 17:52:00,25775,111839816
1998-06-13 17:53:00,24189,91139796
1998-06-13 17:54:00,24077,96369455
1998-06-13 17:55:00,26189,102894943
1998-06-13 17:56:00,25202,102277986
1998-06-13 17:57:00,25114,107321045
1998-06-13 17:58:00,25193,107486009
1998-06-13 17:59:00,24861,94889253
1998-06-13 18:00:00,25337,98820581
1998-06-13 18:01:00,25111,96615476
1998-06-13 18:02:00,22700,98094824
1998-06-13 18:03:00,24209,110232250
1998-06-13 18:04:00,24578,108734984
1998-06-13 18:05:00,24933,115792224
1998-06-13 18:06:00,24423,102081648
1998-06-13 18:07:00,24352,96060847
1998-06-13 18:08:00,24767,92956690
1998-06-13 18:09:00,24967,100865182
1998-06-13 18:10:00,24968,100731253
1998-06-13 18:11:00,24607,103353409
1998-06-13 18:12:00,24392,102453124
1998-06-13 18:13:00,23129,98972486
1998-06-13 18:14:00,23418,95705461
1998-06-13 18:15:00,24015,107955231
1998-06-13 18:16:00,22702,104547921
1998-06-13 18:17:00,23614,109016450
1998-06-13 18:18:00,23705,106627260
1998-06-13 18:19:00,23651,93651227
1998-06-13 18:20:00,23521,93574183
1998-06-13 18:21:00,23331,105067750
1998-06-13 18:22:00,22428,93309964
1998-06-13 18:23:00,22551,93938356
1998-06-13 18:24:00,21385,92343054
1998-06-13 18:25:00,22754,92717432
1998-06-13 18:26:00,23385,100301469
1998-06-13 18:27:00,22147,98703988
1998-06-13 18:28:00,22577,93217236
1998-06-13 18:29:00,22146,93631357
1998-06-13 18:30:00,22503,96856357
1998-06-13 18:31:00,22154,101204623
1998-06-13 18:32:00,21643,90385107
1998-06-13 18:33:00,21859,104512451
1998-06-13 18:34:00,20826,92046036
1998-06-13 18:35:00,20740,95472915
1998-06-13 18:36:00,20788,87295852
1998-06-13 18:37:00,20684,90342389
1998-06-13 18:38:00,20960,106177371
1998-06-13 18:39:00,19953,82612245
1998-06-13 18:40:00,20153,83344989
1998-06-13 18:41:00,19615,91373070
1998-06-13 18:42:00,19964,87439657
1998-06-13 18:43:00,20102,77989946
1998-06-13 18:44:00,19395,85987509
1998-06-13 18:45:00,19623,82350974
1998-06-13 18:46:00,20337,82659101
1998-06-13 18:47:00,19064,70887168
1998-06-13 18:48:00,18861,87919119
1998-06-13 18:49:00,17713,84477294
1998-06-13 18:50:00,18990,86781446
1998-06-13 18:51:00,18030,85410564
1998-06-13 18:52:00,18698,90417657
1998-06-13 18:53:00,18282,82240885
1998-06-13 18:54:00,18884,84360842
1998-06-13 18:55:00,18441,79147151
1998-06-13 18:56:00,18497,77705676
1998-06-13 18:57:00,18381,72369359
